TimeSteps,ResultPoints,Delay(ns),FieldStrength(uV/m),DopplerShift(Hz),AoD_Azimuth(0-360),AoA_Azimuth(0-360),AoD_Elevation(0-180),AoA_Elevation(0-180)
4,41,38.3429,327680,4.66721,262.49,277.517,86.8018,85.912,
4,41,38.365,301313,4.9908,257.471,274.24,91.2455,88.7545,
4,41,39.0687,287507,4.56683,262.359,277.433,105.605,98.1363,
4,41,43.2335,34652.1,4.68473,263.353,276.647,91.1052,88.8948,
4,42,9.93579,5.81403e+06,0,122.619,302.619,94.8145,85.1855,
4,42,38.3142,660282,4.67019,261.991,278.009,91.2471,88.7529,
4,42,38.4047,336740,4.33861,266.957,281.128,91.2442,88.7558,
4,42,38.3878,327297,4.66175,261.996,278.012,86.8056,85.9168,
4,42,38.3921,301101,4.9544,257.471,275.061,91.2446,88.7554,
4,42,39.1128,287183,4.56168,261.856,277.923,105.587,98.1271,
4,42,43.2734,34516.1,4.68041,262.914,277.086,91.1042,88.8958,
4,43,10.1189,5.70884e+06,0,124.216,304.216,94.7272,85.2728,
4,43,38.3621,661004,4.66436,261.497,278.503,91.2456,88.7544,
4,43,38.4713,336157,4.30011,266.957,281.921,91.2421,88.7579,
4,43,38.4356,326890,4.65595,261.503,278.506,86.8096,85.9219,
4,43,38.4239,300852,4.91766,257.471,275.879,91.2436,88.7564,
4,43,39.1597,286838,4.55622,261.354,278.411,105.568,98.1173,
4,43,43.3158,34367.9,4.67583,262.476,277.524,91.1031,88.8969,
4,44,10.3095,5.60327e+06,0,125.754,305.754,94.6396,85.3604,
4,44,38.4128,661677,4.6582,261.005,278.995,91.2439,88.7561,
4,44,38.5425,335537,4.26149,266.957,282.709,91.2398,88.7602,
4,44,38.4862,326460,4.64983,261.011,278.998,86.8138,85.9273,
4,44,38.4604,300566,4.88059,257.471,276.695,91.2424,88.7576,
4,44,39.2094,286475,4.55044,260.854,278.898,105.547,98.1069,
4,44,43.3608,34207.7,4.67098,262.039,277.961,91.102,88.898,
4,45,10.5073,5.49781e+06,0,127.235,307.235,94.5521,85.4479,
4,45,38.4663,662301,4.65172,260.514,279.486,91.2422,88.7578,
4,45,38.6181,334880,4.22277,266.957,283.493,91.2373,88.7627,
4,45,38.5397,326007,4.64338,260.52,279.489,86.8182,85.9329,
4,45,38.5016,300244,4.84323,257.471,277.509,91.2411,88.7589,
4,45,39.2619,286092,4.54436,260.355,279.384,105.526,98.096,
4,45,43.4082,34035.7,4.66588,261.603,278.397,91.1008,88.8992,
4,46,10.7118,5.39285e+06,0,128.66,308.66,94.465,85.535,
4,46,38.5227,662876,4.64491,260.025,279.975,91.2404,88.7596,
4,46,38.6981,334188,4.18398,266.957,284.271,91.2348,88.7652,
4,46,38.5959,325532,4.63661,260.031,279.979,86.8228,85.9389,
4,46,38.5475,299887,4.80561,257.471,278.319,91.2396,88.7604,
4,46,39.3171,285690,4.53798,259.858,279.868,105.504,98.0846,
4,46,43.4582,33852.3,4.66052,261.168,278.832,91.0995,88.9005,
4,47,10.9226,5.28874e+06,0,130.03,310.03,94.3786,85.6214,
4,47,38.5819,663400,4.63779,259.537,280.463,91.2385,88.7615,
4,47,38.7825,333460,4.14515,266.957,285.044,91.2321,88.7679,
4,47,38.655,325034,4.62953,259.543,280.467,86.8277,85.9451,
4,47,38.5981,299494,4.76774,257.471,279.126,91.238,88.762,
4,47,39.3751,285270,4.5313,259.362,280.351,105.48,98.0726,
4,47,43.5106,33657.8,4.6549,260.734,279.266,91.0982,88.9018,
4,48,11.1395,5.18578e+06,0,131.348,311.348,94.2932,85.7068,
4,48,38.6438,663875,4.63035,259.051,280.949,91.2365,88.7635,
4,48,38.8712,332699,4.10629,266.957,285.812,91.2293,88.7707,
4,48,38.7168,324515,4.62213,259.057,280.954,86.8328,85.9516,
4,48,38.6533,299066,4.72966,257.471,279.93,91.2362,88.7638,
4,48,39.4358,284831,4.52432,258.868,280.833,105.456,98.0601,
4,48,43.5656,3446.64,4.64903,260.301,279.699,91.0968,88.9032,
4,49,11.362,5.08422e+06,0,132.614,312.614,94.209,85.791,
4,49,38.7086,664300,4.62261,258.566,281.434,91.2344,88.7656,
4,49,38.9642,331905,4.06744,266.957,286.574,91.2263,88.7737,
4,49,38.7814,323975,4.61443,258.573,281.439,86.8381,85.9583,
4,49,38.7131,298604,4.69139,257.471,280.729,91.2343,88.7657,
4,49,39.4992,284373,4.51706,258.376,281.313,105.431,98.0471,
4,49,43.623,3508.49,4.64291,259.869,280.131,91.0954,88.9047,
4,50,11.5899,4.98427e+06,0,133.831,313.831,94.1261,85.8739,
4,50,38.776,664676,4.61456,258.082,281.918,91.2323,88.7677,
4,50,39.0614,331079,4.02862,266.957,287.33,91.2233,88.7767,
4,50,38.8488,323413,4.60643,258.09,281.922,86.8435,85.9653,
4,50,38.7775,298109,4.65296,257.471,281.525,91.2322,88.7678,
4,50,39.5654,283898,4.50951,257.885,281.791,105.404,98.0335,
4,50,43.6829,3570.43,4.63654,259.438,280.562,91.0938,88.9062,
4,51,11.8227,4.8861e+06,0,135,315,94.0447,85.9553,
4,51,38.8463,665001,4.60622,257.601,282.399,91.2301,88.7699,
4,51,39.1628,330221,3.98985,266.957,288.079,91.2201,88.7799,
4,51,38.9189,322830,4.59813,257.608,282.404,86.8492,85.9726,
4,51,38.8463,297580,4.6144,257.471,282.316,91.2301,88.7699,
4,52,11.5899,4.98427e+06,0,136.169,316.169,94.1261,85.8739,
4,52,38.5206,670968,4.60431,257.494,282.506,91.2405,88.7595,
4,52,38.846,332915,3.97701,266.957,288.326,91.2301,88.7699,
4,52,38.594,325548,4.59609,257.502,282.511,86.8505,85.9156,
4,52,38.5206,300096,4.60582,257.471,282.49,91.2405,88.7595,
4,53,11.362,5.08422e+06,0,137.386,317.386,94.209,85.791,
4,53,38.5297,335648,3.96379,266.957,288.58,91.2402,88.7598,
4,53,38.1952,302653,4.59698,257.471,282.67,91.251,88.749,
4,54,11.1395,5.18578e+06,0,138.652,318.652,94.2932,85.7068,
4,54,38.2138,338422,3.95019,266.957,288.84,91.2504,88.7496,
4,54,37.8699,305252,4.58788,257.471,282.854,91.2618,88.7382,
4,55,10.9226,5.28874e+06,0,139.97,319.97,94.3786,85.6214,
4,55,37.8985,341238,3.93618,266.957,289.108,91.2608,88.7392,
4,55,37.5449,307895,4.57848,257.471,283.044,91.2727,88.7273,
4,56,10.7118,5.39285e+06,0,141.34,321.34,94.465,85.535,
4,56,37.5836,344097,3.92175,266.957,289.383,91.2714,88.7286,
4,56,37.2202,310581,4.56879,257.471,283.24,91.2838,88.7162,
4,57,10.5073,5.49781e+06,0,142.765,322.765,94.5521,85.4479,
4,57,37.2693,346999,3.90689,266.957,289.665,91.2821,88.7179,
4,57,36.8957,313313,4.55879,257.471,283.441,91.2951,88.7049,
4,58,10.3095,5.60327e+06,0,144.246,324.246,94.6396,85.3604,
4,58,36.9556,349945,3.89156,266.957,289.956,91.293,88.707,
4,58,36.5715,316090,4.54847,257.471,283.649,91.3066,88.6934,
4,59,10.1189,5.70884e+06,0,145.784,325.784,94.7272,85.2728,
4,59,36.6424,352936,3.87576,266.957,290.255,91.3041,88.6959,
4,59,36.2476,318915,4.5378,257.471,283.863,91.3183,88.6817,
4,60,9.93579,5.81403e+06,0,147.381,327.381,94.8145,85.1855,
4,60,36.3299,355972,3.85946,266.957,290.563,91.3153,88.6847,
4,60,35.924,321788,4.52678,257.471,284.083,91.3301,88.6699,
4,61,9.76067,5.91834e+06,0,149.036,329.036,94.9011,85.0989,
4,61,36.018,359055,3.84264,266.957,290.879,91.3267,88.6733,
4,61,35.6007,324710,4.51538,257.471,284.311,91.3422,88.6578,
4,62,9.59396,6.02119e+06,0,150.751,330.751,94.9865,85.0135,
4,62,35.7067,362184,3.82527,266.957,291.206,91.3382,88.6618,
4,62,35.2777,327683,4.50358,257.471,284.546,91.3545,88.6455,
4,63,9.43609,6.12192e+06,0,152.526,332.526,95.0701,84.9299,
4,63,35.3962,365362,3.80733,266.957,291.542,91.35,88.65,
4,63,34.9551,330707,4.49137,257.471,284.788,91.367,88.633,
4,64,9.28753,6.21984e+06,0,154.359,334.359,95.1514,84.8486,
4,64,35.0864,368588,3.78879,266.957,291.888,91.3619,88.6381,
4,64,34.6329,333784,4.47873,257.471,285.039,91.3797,88.6203,
4,65,9.14872,6.31421e+06,0,156.251,336.251,95.2298,84.7702,
4,65,34.7773,371863,3.76963,266.957,292.245,91.374,88.626,
4,65,34.311,336915,4.46563,257.471,285.298,91.3927,88.6073,
4,66,9.02012,6.40424e+06,0,158.199,338.199,95.3046,84.6954,
4,66,34.4691,375189,3.74981,266.957,292.614,91.3863,88.6137,
4,66,33.9896,340101,4.45204,257.471,285.566,91.4059,88.5941,
4,67,8.90216,6.4891e+06,0,160.201,340.201,95.3751,84.6249,
4,67,34.1617,378565,3.72931,266.957,292.994,91.3988,88.6012,
4,67,33.6686,343344,4.43794,257.471,285.843,91.4193,88.5807,
4,68,8.79528,6.56794e+06,0,162.255,342.255,95.4406,84.5594,
4,68,33.8552,381992,3.70809,266.957,293.386,91.4114,88.5886,
4,68,33.348,346644,4.42331,257.471,286.13,91.4329,88.5671,
4,69,8.69989,6.63996e+06,0,164.358,344.358,95.5004,84.4996,
4,69,33.5496,385472,3.68611,266.957,293.791,91.4243,88.5757,
4,69,33.0279,350004,4.40811,257.471,286.427,91.4468,88.5532,
4,70,8.61636,6.70434e+06,0,166.504,346.504,95.5539,84.4461,
4,70,33.2449,389004,3.66335,266.957,294.21,91.4373,88.5627,
4,70,32.7083,353424,4.39231,257.471,286.736,91.4609,88.5391,
4,71,8.54504,6.76029e+06,0,168.69,348.69,95.6004,84.3996,
4,71,32.9413,392589,3.63975,266.957,294.643,91.4506,88.5494,
4,71,32.3893,356905,4.37588,257.471,287.055,91.4753,88.5247,
4,72,8.48624,6.80713e+06,0,170.91,350.91,95.6393,84.3607,
4,72,32.6388,396229,3.61528,266.957,295.09,91.4641,88.5359,
4,72,32.0708,360450,4.35877,257.471,287.387,91.49,88.51,
4,73,8.44023,6.84425e+06,0,173.157,353.157,95.6702,84.3298,
4,73,32.3374,399922,3.5899,266.957,295.553,91.4777,88.5223,
4,73,31.7528,364058,4.34096,257.471,287.731,91.5049,88.4951,
4,74,8.4072,6.87112e+06,0,175.426,355.426,95.6925,84.3075,
4,74,32.0371,403670,3.56355,266.957,296.032,91.4916,88.5085,
4,74,31.4355,367733,4.32239,257.471,288.089,91.5201,88.4799,
4,75,8.38733,6.8874e+06,0,177.709,357.709,95.7061,84.2939,
4,75,31.7381,407472,3.53618,266.957,296.528,91.5056,88.4944,
4,75,31.1189,371475,4.30302,257.471,288.461,91.5356,88.4644,
4,76,8.38069,6.89286e+06,0,180,360,95.7106,84.2894,
4,76,31.4405,411330,3.50775,266.957,297.042,91.5199,88.4801,
4,76,30.803,375285,4.2828,257.471,288.848,91.5513,88.4487,
4,77,8.38733,6.8874e+06,0,182.291,2.29061,95.7061,84.2939,
4,77,31.1442,415244,3.4782,266.957,297.574,91.5343,88.4657,
4,77,30.4878,379164,4.26168,257.471,289.251,91.5674,88.4326,
4,78,8.4072,6.87112e+06,0,184.574,4.57392,95.6925,84.3075,
4,78,30.8493,419212,3.44747,266.957,298.126,91.549,88.451,
4,78,30.1734,383115,4.23959,257.471,289.671,91.5837,88.4163,
4,79,8.44023,6.84425e+06,0,186.843,6.84277,95.6702,84.3298,
4,79,30.5561,423235,3.4155,266.957,298.699,91.5639,88.4361,
4,79,29.8599,387138,4.21648,257.471,290.109,91.6003,88.3997,
4,80,8.48624,6.80713e+06,0,189.09,9.09028,95.6393,84.3607,
4,80,30.2644,427314,3.38221,266.957,299.294,91.5789,88.4211,
4,80,29.5472,391234,4.19228,257.471,290.566,91.6173,88.3827,
4,81,8.54504,6.76029e+06,0,191.31,11.3099,95.6004,84.3996,
4,81,29.9745,431447,3.34754,266.957,299.911,91.5942,88.4058,
4,81,29.2355,395406,4.16691,257.471,291.043,91.6345,88.3655,
4,82,8.61636,6.70434e+06,0,193.496,13.4957,95.5539,84.4461,
4,82,29.6864,435634,3.31142,266.957,300.553,91.6097,88.3903,
4,82,28.9249,399652,4.14029,257.471,291.542,91.6521,88.3479,
4,83,8.69989,6.63996e+06,0,195.642,15.6422,95.5004,84.4996,
4,83,29.4003,439874,3.27377,266.957,301.22,91.6254,88.3746,
4,83,28.6153,403976,4.11233,257.471,292.064,91.67,88.33,
4,84,8.79528,6.56794e+06,0,197.745,17.7447,95.4406,84.5594,
4,84,29.1162,444166,3.2345,266.957,301.913,91.6412,88.3588,
4,84,28.3069,408378,4.08295,257.471,292.611,91.6882,88.3118,
4,85,8.90216,6.4891e+06,0,199.799,19.7989,95.3751,84.6249,
4,85,28.8342,448509,3.19352,266.957,302.634,91.6573,88.3427,
4,85,27.9997,412857,4.05203,257.471,293.183,91.7067,88.2933,
4,86,9.02012,6.40424e+06,0,201.801,21.8014,95.3046,84.6954,
4,86,28.5546,452900,3.15075,266.957,303.385,91.6735,88.3265,
4,86,27.6939,417416,4.01947,257.471,293.784,91.7255,88.2745,
4,87,9.14872,6.31421e+06,0,203.749,23.7495,95.2298,84.7702,
4,87,28.2775,457339,3.10608,266.957,304.167,91.6899,88.3101,
4,87,27.3896,422054,3.98514,257.471,294.415,91.7447,88.2553,
4,88,9.28753,6.21984e+06,0,205.641,25.641,95.1514,84.8486,
4,88,28.0029,461823,3.05943,266.957,304.982,91.7065,88.2935,
4,88,27.0868,426772,3.94891,257.471,295.078,91.7642,88.2358,
4,89,9.43609,6.12192e+06,0,207.474,27.4744,95.0701,84.9299,
4,89,27.7312,466349,3.01067,266.957,305.831,91.7232,88.2768,
4,89,26.7857,431570,3.91063,257.471,295.775,91.7841,88.2159,
4,90,9.59396,6.02119e+06,0,209.249,29.2488,94.9865,85.0135,
4,90,27.4624,470914,2.9597,266.957,306.717,91.7401,88.2599,
4,90,26.4864,436447,3.87015,257.471,296.509,91.8042,88.1958,
4,91,9.76067,5.91834e+06,0,210.964,30.9638,94.9011,85.0989,
4,91,27.1967,475514,2.90641,266.957,307.641,91.7571,88.2429,
4,91,26.189,441402,3.82728,257.471,297.284,91.8247,88.1753,
4,92,9.93579,5.81403e+06,0,212.619,32.6192,94.8145,85.1855,
4,92,26.9344,480144,2.85067,266.957,308.605,91.7742,88.2258,
4,92,25.8938,446435,3.78185,257.471,298.101,91.8455,88.1545,
4,93,10.1189,5.70884e+06,0,214.216,34.2157,94.7272,85.2728,
4,93,26.6757,484801,2.79237,266.957,309.612,91.7914,88.2086,
4,93,25.6009,451542,3.73364,257.471,298.964,91.8667,88.1333,
4,94,10.3095,5.60327e+06,0,215.754,35.7539,94.6396,85.3604,
4,94,26.4208,489478,2.73139,266.957,310.664,91.8087,88.1913,
4,94,25.3105,456723,3.68244,257.471,299.877,91.8881,88.1119,
4,95,10.5073,5.49781e+06,0,217.235,37.2348,94.5521,85.4479,
4,95,26.17,494169,2.66759,266.957,311.762,91.826,88.174,
4,95,25.0228,461974,3.62799,257.471,300.843,91.9098,88.0902,
4,96,10.7118,5.39285e+06,0,218.66,38.6598,94.465,85.535,
4,96,25.9236,498867,2.60087,266.957,312.909,91.8434,88.1566,
4,96,24.7381,467290,3.57003,257.471,301.867,91.9318,88.0682,
4,97,10.9226,5.28874e+06,0,220.03,40.0303,94.3786,85.6214,
4,97,25.6817,503564,2.53109,266.957,314.109,91.8608,88.1392,
4,97,24.4567,472668,3.50827,257.471,302.954,91.954,88.046,
4,98,11.1395,5.18578e+06,0,221.348,41.3478,94.2932,85.7068,
4,98,25.4449,508252,2.45814,266.957,315.362,91.8781,88.1219,
4,98,24.1788,478101,3.4424,257.471,304.108,91.9765,88.0235,
4,99,11.362,5.08422e+06,0,222.614,42.6141,94.209,85.791,
4,99,25.2134,512919,2.3819,266.957,316.672,91.8954,88.1046,
4,99,23.9047,483581,3.3721,257.471,305.336,91.9992,88.0008,
4,100,11.5899,4.98427e+06,0,223.831,43.8309,94.1261,85.8739,
4,100,24.9875,517555,2.3023,266.957,318.041,91.9125,88.0875,
4,100,23.635,489101,3.29699,257.471,306.642,92.022,87.978,
4,101,11.8227,4.8861e+06,0,225,45,94.0447,85.9553,
4,101,24.7677,522148,2.21923,266.957,319.471,91.9295,88.0705,
4,101,23.3699,494648,3.21671,257.471,308.033,92.0449,87.9551,
4,102,11.5899,4.98427e+06,0,226.169,46.1691,94.1261,85.8739,
4,102,24.5167,527493,2.29365,266.957,318.189,91.9492,88.0508,
4,102,23.1689,498941,3.32517,257.471,306.15,92.0627,87.9373,
4,103,11.362,5.08422e+06,0,227.386,47.3859,94.209,85.791,
4,103,24.2709,532836,2.37208,266.957,316.839,91.969,88.031,
4,103,22.9769,503110,3.4385,257.471,304.173,92.0799,87.9201,
4,104,11.1395,5.18578e+06,0,228.652,48.6522,94.2932,85.7068,
4,104,24.0305,538166,2.45474,266.957,315.418,91.9887,88.0113,
4,104,22.7946,507132,3.5566,257.471,302.098,92.0966,87.9034,
4,105,10.9226,5.28874e+06,0,229.97,49.9697,94.3786,85.6214,
4,105,23.7962,543466,2.54178,266.957,313.921,92.0083,87.9917,
4,105,22.6229,510983,3.67926,257.471,299.924,92.1125,87.8875,
4,106,10.7118,5.39285e+06,0,231.34,51.3402,94.465,85.535,
4,106,23.5682,548722,2.63339,266.957,312.345,92.0277,87.9723,
4,106,22.4623,514635,3.80619,257.471,297.651,92.1276,87.8724,
4,107,10.5073,5.49781e+06,0,232.765,52.7652,94.5521,85.4479,
4,107,23.3473,553916,2.7297,266.957,310.686,92.0469,87.9531,
4,107,22.3137,518062,3.93695,257.471,295.28,92.1418,87.8582,
4,108,10.3095,5.60327e+06,0,234.246,54.2461,94.6396,85.3604,
4,108,23.1338,559027,2.83083,266.957,308.94,92.0658,87.9342,
4,108,22.1779,521235,4.07098,257.471,292.812,92.1549,87.8451,
4,109,10.1189,5.70884e+06,0,235.784,55.7843,94.7272,85.2728,
4,109,22.9284,564034,2.93684,266.957,307.104,92.0843,87.9157,
4,109,22.0555,524127,4.20757,257.471,290.252,92.1668,87.8332,
4,110,9.93579,5.81403e+06,0,237.381,57.3808,94.8145,85.1855,
4,110,22.7318,568912,3.04775,266.957,305.174,92.1023,87.8977,
4,110,21.9473,526710,4.34589,257.471,287.604,92.1775,87.8225,
4,111,9.76067,5.91834e+06,0,239.036,59.0362,94.9011,85.0989,
4,111,22.5446,573636,3.16348,266.957,303.148,92.1198,87.8802,
4,111,21.8541,528957,4.48496,257.471,284.876,92.1868,87.8132,
4,112,9.59396,6.02119e+06,0,240.751,60.7512,94.9865,85.0135,
4,112,21.7763,1.18699e+06,4.60402,257.608,282.392,92.1946,87.8054,
4,112,22.3675,578178,3.28389,266.957,301.023,92.1366,87.8634,
4,112,21.9903,571353,4.53282,257.72,282.65,86.8479,75.8547,
4,112,21.7764,530845,4.6237,257.471,282.078,92.1946,87.8054,
4,112,23.1168,485902,4.27578,257.905,283.07,105.405,116.712,
4,112,26.6818,5721.51,4.64215,259.915,280.085,91.791,88.209,
4,113,9.43609,6.12192e+06,0,242.526,62.5256,95.0701,84.9299,
4,113,21.7072,1.18594e+06,4.61867,258.468,281.532,92.2016,87.7984,
4,113,22.2013,582508,3.40873,266.957,298.8,92.1526,87.8474,
4,113,21.9218,573136,4.54697,258.574,281.773,86.838,75.8097,
4,113,21.7148,532351,4.76094,257.471,279.22,92.2009,87.7991,
4,113,23.0518,487273,4.28785,258.746,282.166,105.45,116.793,
4,113,26.6255,54870.7,4.65198,260.622,279.378,91.7948,88.2052,
4,114,9.28753,6.21984e+06,0,244.359,64.359,95.1514,84.8486,
4,114,21.643,1.18462e+06,4.63237,259.334,280.666,92.2082,87.7918,
4,114,22.0466,586594,3.53763,266.957,296.478,92.1677,87.8323,
4,114,21.8583,574802,4.56018,259.432,280.89,86.8288,75.7675,
4,114,21.6697,533458,4.89546,257.471,276.315,92.2054,87.7946,
4,114,22.9913,488554,4.29912,259.592,281.255,105.491,116.869,
4,114,26.5732,55390,4.66113,261.332,278.668,91.7983,88.2017,
4,115,9.14872,6.31421e+06,0,246.251,66.2505,95.2298,84.7702,
4,115,21.5838,1.18304e+06,4.64507,260.205,279.795,92.2142,87.7858,
4,115,21.9043,590405,3.6701,266.957,294.058,92.1818,87.8182,
4,115,21.7997,576348,4.57244,260.295,280.002,86.8203,75.7285,
4,115,21.6416,534153,5.02608,257.471,273.377,92.2083,87.7917,
4,115,22.9356,489741,4.30957,260.442,280.338,105.53,116.94,
4,115,26.525,55860.7,4.6696,262.045,277.955,91.8016,88.1984,
4,116,9.02012,6.40424e+06,0,248.199,68.1986,95.3046,84.6954,
4,116,21.5296,1.18118e+06,4.65676,261.08,278.92,92.2198,87.7802,
4,116,21.7751,593908,3.80551,266.957,291.543,92.1948,87.8052,
4,116,21.746,577770,4.58373,261.163,279.108,86.8124,75.6925,
4,116,21.6305,534425,5.15161,257.471,270.421,92.2094,87.7906,
4,116,22.8846,490832,4.31917,261.297,279.416,105.565,117.005,
4,116,26.4809,56280.7,4.67738,262.76,277.24,91.8046,88.1954,
4,117,8.90216,6.4891e+06,0,250.201,70.2011,95.3751,84.6249,
4,117,21.4805,1.17906e+06,4.66742,261.96,278.04,92.2249,87.7751,
4,117,21.6598,597071,3.94308,266.957,288.938,92.2065,87.7935,
4,117,21.6974,579066,4.59401,262.034,278.211,86.8053,75.6597,
4,117,21.6367,534273,5.27102,257.471,267.463,92.2088,87.7912,
4,117,22.8384,491826,4.32791,262.156,278.489,105.598,117.064,
4,117,26.441,56648.5,4.68444,263.477,276.523,91.8073,88.1927,
4,118,8.79528,6.56794e+06,0,252.255,72.2553,95.4406,84.5594,
4,118,21.4364,1.17669e+06,4.67702,262.844,277.156,92.2295,87.7705,
4,118,21.559,599862,4.0819,266.957,286.25,92.2168,87.7832,
4,118,21.6537,580232,4.60326,262.91,277.309,86.7989,75.6302,
4,118,21.66,533698,5.38338,257.471,264.518,92.2064,87.7936,
4,118,22.7969,492720,4.33578,263.019,277.557,105.627,117.117,
4,118,26.4052,56962.7,4.69079,264.197,275.803,91.8098,88.1902,
4,119,8.69989,6.63996e+06,0,254.358,74.3578,95.5004,84.4996,
4,119,21.3974,1.17409e+06,4.68553,263.73,276.27,92.2335,87.7665,
4,119,21.4734,602252,4.22094,266.957,283.485,92.2256,87.7744,
4,119,21.6152,581268,4.61148,263.789,276.403,86.7931,75.604,
4,119,21.7003,532707,5.48796,257.471,261.602,92.2023,87.7977,
4,119,22.7603,493513,4.34276,263.884,276.621,105.653,117.164,
4,119,26.3735,57222.4,4.69642,264.918,275.082,91.812,88.188,
4,120,8.61636,6.70434e+06,0,256.504,76.5043,95.5539,84.4461,
4,120,21.3636,1.17127e+06,4.69295,264.62,275.38,92.2371,87.7629,
4,120,21.4037,604214,4.35908,266.957,280.656,92.2329,87.7671,
4,120,21.5817,582170,4.61863,264.671,275.495,86.7881,75.5812,
4,120,21.7572,531313,5.58423,257.471,258.729,92.1966,87.8034,
4,120,22.7285,494204,4.34884,264.753,275.682,105.675,117.205,
4,120,26.3461,57427.1,4.70131,265.641,274.359,91.8138,88.1862,
4,121,8.54504,6.76029e+06,0,258.69,78.6901,95.6004,84.3996,
4,121,21.3349,1.16829e+06,4.69926,265.513,274.487,92.2401,87.7599,
4,121,21.3503,605724,4.49511,266.957,277.772,92.2385,87.7615,
4,121,21.5533,582936,4.62471,265.555,274.583,86.7839,75.5618,
4,121,21.8304,529532,5.67185,257.471,255.913,92.1892,87.8108,
4,121,22.7016,494790,4.354,265.623,274.74,105.694,117.24,
4,121,26.3229,57577.5,4.70546,266.365,273.635,91.8154,88.1846,
4,122,8.48624,6.80713e+06,0,260.91,80.9097,95.6393,84.3607,
4,122,21.3114,1.1652e+06,4.70443,266.408,273.592,92.2425,87.7575,
4,122,21.3137,606766,4.62783,266.957,274.849,92.2423,87.7577,
4,122,21.5301,583566,4.62971,266.441,273.669,86.7804,75.5459,
4,122,21.9193,527384,5.75072,257.471,253.164,92.1803,87.8197,
4,122,22.6795,495271,4.35823,266.496,273.795,105.71,117.269,
4,122,26.3038,4134.55,4.70886,267.091,272.909,91.8167,88.1833,
4,123,8.44023,6.84425e+06,0,263.157,83.1572,95.6702,84.3298,
4,123,21.2941,607325,4.75604,266.957,271.9,92.2444,87.7556,
4,123,22.0233,524894,5.82089,257.471,250.492,92.17,87.83,
4,124,8.4072,6.87112e+06,0,265.426,85.4261,95.6925,84.3075,
4,124,21.2916,607395,4.87863,266.957,268.941,92.2446,87.7554,
4,124,22.1417,522088,5.88259,257.471,247.906,92.1584,87.8416,
4,124,26.2886,224924,4.85078,267.397,269.237,91.8178,88.1822,
4,125,8.38733,6.8874e+06,0,267.709,87.7094,95.7061,84.2939,
4,125,21.3064,606974,4.99461,266.957,265.988,92.2431,87.7569,
4,125,22.2738,518991,5.9362,257.471,245.412,92.1456,87.8544,
4,125,26.2993,224833,4.93561,267.397,267.106,91.8171,88.1829,
4,126,8.38069,6.89286e+06,0,270,90,95.7106,84.2894,
4,126,21.3382,606069,5.10316,266.957,263.055,92.2397,87.7603,
4,126,22.4188,515633,5.98218,257.471,243.013,92.1317,87.8683,
4,126,26.3223,224636,5.01672,267.397,264.983,91.8155,88.1845,
4,127,8.38733,6.8874e+06,0,272.291,92.2906,95.7061,84.2939,
4,127,21.3869,604690,5.20364,266.957,260.159,92.2346,87.7654,
4,127,22.576,512042,6.02107,257.471,240.712,92.1169,87.8831,
4,127,26.3576,224336,5.09384,267.397,262.874,91.813,88.187,
4,128,8.4072,6.87112e+06,0,274.574,94.5739,95.6925,84.3075,
4,128,21.452,602854,5.29561,266.957,257.313,92.2278,87.7722,
4,128,22.7447,508245,6.05344,257.471,238.51,92.1012,87.8988,
4,128,26.4049,223933,5.16675,267.397,260.784,91.8098,88.1902,
4,129,8.44023,6.84425e+06,0,276.843,96.8428,95.6702,84.3298,
4,129,21.5331,600583,5.37885,266.957,254.529,92.2194,87.7806,
4,129,22.924,504269,6.0799,257.471,236.407,92.0847,87.9153,
4,129,26.4643,223431,5.23526,267.397,258.718,91.8057,88.1943,
4,130,8.48624,6.80713e+06,0,279.09,99.0903,95.6393,84.3607,
4,130,21.6296,597904,5.45335,266.957,251.818,92.2095,87.7905,
4,130,23.1133,500139,6.10103,257.471,234.402,92.0676,87.9324,
4,130,26.5353,222833,5.29929,267.397,256.682,91.8009,88.1991,
4,131,8.54504,6.76029e+06,0,281.31,101.31,95.6004,84.3996,
4,131,21.7409,594843,5.51925,266.957,249.188,92.1982,87.8018,
4,131,23.3119,495880,6.11742,257.471,232.492,92.05,87.95,
4,131,26.6178,222142,5.35876,267.397,254.679,91.7953,88.2047,
4,132,8.61636,6.70434e+06,0,283.496,103.496,95.5539,84.4461,
4,132,21.8662,591434,5.57685,266.957,246.647,92.1856,87.8144,
4,132,23.5191,491512,6.1296,257.471,230.676,92.032,87.968,
4,132,26.7114,221364,5.41368,267.397,252.714,91.789,88.211,
4,133,8.69989,6.63996e+06,0,285.642,105.642,95.5004,84.4996,
4,133,22.0049,587706,5.62658,266.957,244.2,92.1718,87.8282,
4,133,23.7342,487056,6.1381,257.471,228.949,92.0135,87.9865,
4,133,26.8158,220502,5.46409,267.397,250.791,91.7821,88.2179,
4,134,8.79528,6.56794e+06,0,287.745,107.745,95.4406,84.5594,
4,134,22.1561,583695,5.66894,266.957,241.85,92.157,87.843,
4,134,23.9567,482532,6.14338,257.471,227.308,91.9948,88.0052,
4,134,26.9307,219562,5.51008,267.397,248.911,91.7745,88.2255,
4,135,8.90216,6.4891e+06,0,289.799,109.799,95.3751,84.6249,
4,135,22.3191,579431,5.70449,266.957,239.599,92.1412,87.8588,
