VERSION	2022-14829
DATE	2023-11-16, 09:45:26 (+0800)
ANTENNA 1	NAME	TX
ANTENNA 1	LOCATION	3.500 7.000 1.250
ANTENNA 1	FREQUENCY	2000.000
ANTENNA 1	POWER	40.000 dBm Output
ANTENNA 1	ANTENNATYPE	ISO
LOWER_LEFT	-2.00000000 -2.00000000
UPPER_RIGHT	9.00000000 9.00000000
HEIGHT	1.000	1.000	1.000	1.000	1.000	1.000	1.000	1.000
TIME_STEP	0.000	1.000	2.000	3.000	4.000	5.000	6.000	7.000
RESOLUTION	0.25000000

BEGIN_DATA
-1.87500 -1.87500 1.00000 34.6198
-1.87500 -1.87500 1.00000 34.6198
-1.87500 -1.87500 1.00000 34.6198
-1.87500 -1.87500 1.00000 34.6198
-1.87500 -1.87500 1.00000 34.6198
-1.87500 -1.87500 1.00000 34.6198
-1.87500 -1.87500 1.00000 34.6198
-1.87500 -1.87500 1.00000 34.6198
-1.87500 -1.62500 1.00000 33.9095
-1.87500 -1.62500 1.00000 33.9095
-1.87500 -1.62500 1.00000 33.9095
-1.87500 -1.62500 1.00000 33.9095
-1.87500 -1.62500 1.00000 33.9095
-1.87500 -1.62500 1.00000 33.9095
-1.87500 -1.62500 1.00000 33.9095
-1.87500 -1.62500 1.00000 33.9095
-1.87500 -1.37500 1.00000 33.2049
-1.87500 -1.37500 1.00000 33.2049
-1.87500 -1.37500 1.00000 33.2049
-1.87500 -1.37500 1.00000 33.2049
-1.87500 -1.37500 1.00000 33.2049
-1.87500 -1.37500 1.00000 33.2049
-1.87500 -1.37500 1.00000 33.2049
-1.87500 -1.37500 1.00000 33.2049
-1.87500 -1.12500 1.00000 32.5065
-1.87500 -1.12500 1.00000 32.5065
-1.87500 -1.12500 1.00000 32.5065
-1.87500 -1.12500 1.00000 32.5065
-1.87500 -1.12500 1.00000 32.5065
-1.87500 -1.12500 1.00000 32.5065
-1.87500 -1.12500 1.00000 32.5065
-1.87500 -1.12500 1.00000 32.5065
-1.87500 -0.87500 1.00000 31.8145
-1.87500 -0.87500 1.00000 31.8145
-1.87500 -0.87500 1.00000 31.8145
-1.87500 -0.87500 1.00000 31.8145
-1.87500 -0.87500 1.00000 31.8145
-1.87500 -0.87500 1.00000 31.8145
-1.87500 -0.87500 1.00000 31.8145
-1.87500 -0.87500 1.00000 31.8145
-1.87500 -0.62500 1.00000 31.1295
-1.87500 -0.62500 1.00000 31.1295
-1.87500 -0.62500 1.00000 31.1295
-1.87500 -0.62500 1.00000 31.1295
-1.87500 -0.62500 1.00000 31.1295
-1.87500 -0.62500 1.00000 31.1295
-1.87500 -0.62500 1.00000 31.1295
-1.87500 -0.62500 1.00000 31.1295
-1.87500 -0.37500 1.00000 30.4520
-1.87500 -0.37500 1.00000 30.4520
-1.87500 -0.37500 1.00000 30.4520
-1.87500 -0.37500 1.00000 30.4520
-1.87500 -0.37500 1.00000 30.4520
-1.87500 -0.37500 1.00000 30.4520
-1.87500 -0.37500 1.00000 30.4520
-1.87500 -0.37500 1.00000 30.4520
-1.87500 -0.12500 1.00000 29.7824
-1.87500 -0.12500 1.00000 29.7824
-1.87500 -0.12500 1.00000 29.7824
-1.87500 -0.12500 1.00000 29.7824
-1.87500 -0.12500 1.00000 29.7824
-1.87500 -0.12500 1.00000 29.7824
-1.87500 -0.12500 1.00000 29.7824
-1.87500 -0.12500 1.00000 29.7824
-1.87500 0.12500 1.00000 29.1213
-1.87500 0.12500 1.00000 29.1213
-1.87500 0.12500 1.00000 29.1213
-1.87500 0.12500 1.00000 29.1213
-1.87500 0.12500 1.00000 29.1213
-1.87500 0.12500 1.00000 29.1213
-1.87500 0.12500 1.00000 29.1213
-1.87500 0.12500 1.00000 29.1213
-1.87500 0.37500 1.00000 28.4692
-1.87500 0.37500 1.00000 28.4692
-1.87500 0.37500 1.00000 28.4692
-1.87500 0.37500 1.00000 28.4692
-1.87500 0.37500 1.00000 28.4692
-1.87500 0.37500 1.00000 28.4692
-1.87500 0.37500 1.00000 28.4692
-1.87500 0.37500 1.00000 28.4692
-1.87500 0.62500 1.00000 27.8269
-1.87500 0.62500 1.00000 27.8269
-1.87500 0.62500 1.00000 27.8269
-1.87500 0.62500 1.00000 27.8269
-1.87500 0.62500 1.00000 27.8269
-1.87500 0.62500 1.00000 27.8269
-1.87500 0.62500 1.00000 27.8269
-1.87500 0.62500 1.00000 27.8269
-1.87500 0.87500 1.00000 27.1949
-1.87500 0.87500 1.00000 27.1949
-1.87500 0.87500 1.00000 27.1949
-1.87500 0.87500 1.00000 27.1949
-1.87500 0.87500 1.00000 27.1949
-1.87500 0.87500 1.00000 27.1949
-1.87500 0.87500 1.00000 27.1949
-1.87500 0.87500 1.00000 27.1949
-1.87500 1.12500 1.00000 26.5741
-1.87500 1.12500 1.00000 26.5741
-1.87500 1.12500 1.00000 26.5741
-1.87500 1.12500 1.00000 26.5741
-1.87500 1.12500 1.00000 26.5741
-1.87500 1.12500 1.00000 26.5741
-1.87500 1.12500 1.00000 26.5741
-1.87500 1.12500 1.00000 26.5741
-1.87500 1.37500 1.00000 25.9653
-1.87500 1.37500 1.00000 25.9653
-1.87500 1.37500 1.00000 25.9653
-1.87500 1.37500 1.00000 25.9653
-1.87500 1.37500 1.00000 25.9653
-1.87500 1.37500 1.00000 25.9653
-1.87500 1.37500 1.00000 25.9653
-1.87500 1.37500 1.00000 25.9653
-1.87500 1.62500 1.00000 25.3692
-1.87500 1.62500 1.00000 25.3692
-1.87500 1.62500 1.00000 25.3692
-1.87500 1.62500 1.00000 25.3692
-1.87500 1.62500 1.00000 25.3692
-1.87500 1.62500 1.00000 25.3692
-1.87500 1.62500 1.00000 25.3692
-1.87500 1.62500 1.00000 25.3692
-1.87500 1.87500 1.00000 24.7869
-1.87500 1.87500 1.00000 24.7869
-1.87500 1.87500 1.00000 24.7869
-1.87500 1.87500 1.00000 24.7869
-1.87500 1.87500 1.00000 24.7869
-1.87500 1.87500 1.00000 24.7869
-1.87500 1.87500 1.00000 24.7869
-1.87500 1.87500 1.00000 24.7869
-1.87500 2.12500 1.00000 24.2193
-1.87500 2.12500 1.00000 24.2193
-1.87500 2.12500 1.00000 24.2193
-1.87500 2.12500 1.00000 24.2193
-1.87500 2.12500 1.00000 24.2193
-1.87500 2.12500 1.00000 24.2193
-1.87500 2.12500 1.00000 24.2193
-1.87500 2.12500 1.00000 24.2193
-1.87500 2.37500 1.00000 23.6675
-1.87500 2.37500 1.00000 23.6675
