VERSION	2022-14829
DATE	2023-11-30, 20:55:49 (+0800)
ANTENNA 1	NAME	TX
ANTENNA 1	LOCATION	3.500 7.000 1.250
ANTENNA 1	FREQUENCY	2000.000
ANTENNA 1	POWER	40.000 dBm Output
ANTENNA 1	ANTENNATYPE	ISO
LOWER_LEFT	0.95000000 4.45000000
UPPER_RIGHT	6.05000008 9.55000008
HEIGHT	1.500	1.500	1.500	1.500	1.500	1.500	1.500	1.500
TIME_STEP	7.000	-92559631349317830736831783200707727132248687965119994463780864.000	1.000	-92559592117432085048314575726599458587665836569856067908927488.000	-92559631349317830736831783200707727132248687965119994463780864.000	-92559631349317830736831783200707727132248687965119994463780864.000	-92559631349317830736831783200707727132248687965119994463780864.000	6.000
RESOLUTION	0.10000000

Trajectory	x-Coordinate [m]	y-Coordinate [m]	z-Coordinate [m]	Yaw [deg]	Pitch [deg]	Roll [deg]	Time Stamp [s]	Velocity [m/s]	Distance to start of trajectory [m]	Power [dBm]
0	6.00000	9.50000	1.00000	0.00000	0.00000	0.00000	0.0000	2.5000	0.0000	-9.3995
0	5.90000	9.50000	1.00000	0.00000	0.00000	0.00000	0.0400	2.5000	0.1000	-9.2284
0	5.80000	9.50000	1.00000	0.00000	0.00000	0.00000	0.0800	2.5000	0.2000	-9.0576
0	5.70000	9.50000	1.00000	0.00000	0.00000	0.00000	0.1200	2.5000	0.3000	-8.7579
0	5.60000	9.50000	1.00000	0.00000	0.00000	0.00000	0.1600	2.5000	0.4000	-8.5773
0	5.50000	9.50000	1.00000	0.00000	0.00000	0.00000	0.2000	2.5000	0.5000	-8.4147
0	5.40000	9.50000	1.00000	0.00000	0.00000	0.00000	0.2400	2.5000	0.6000	-8.2536
0	5.30000	9.50000	1.00000	0.00000	0.00000	0.00000	0.2800	2.5000	0.7000	-8.0945
0	5.20000	9.50000	1.00000	0.00000	0.00000	0.00000	0.3200	2.5000	0.8000	-7.9382
0	5.10000	9.50000	1.00000	0.00000	0.00000	0.00000	0.3600	2.5000	0.9000	-7.7852
0	5.00000	9.50000	1.00000	0.00000	0.00000	0.00000	0.4000	2.5000	1.0000	-7.6360
0	4.90000	9.50000	1.00000	0.00000	0.00000	0.00000	0.4400	2.5000	1.1000	-7.4913
0	4.80000	9.50000	1.00000	0.00000	0.00000	0.00000	0.4800	2.5000	1.2000	-7.3519
0	4.70000	9.50000	1.00000	0.00000	0.00000	0.00000	0.5200	2.5000	1.3000	-7.2184
0	4.60000	9.50000	1.00000	0.00000	0.00000	0.00000	0.5600	2.5000	1.4000	-7.0917
0	4.50000	9.50000	1.00000	0.00000	0.00000	0.00000	0.6000	2.5000	1.5000	-6.9724
0	4.40000	9.50000	1.00000	0.00000	0.00000	0.00000	0.6400	2.5000	1.6000	-6.8615
0	4.30000	9.50000	1.00000	0.00000	0.00000	0.00000	0.6800	2.5000	1.7000	-6.7597
0	4.20000	9.50000	1.00000	0.00000	0.00000	0.00000	0.7200	2.5000	1.8000	-6.6677
0	4.10000	9.50000	1.00000	0.00000	0.00000	0.00000	0.7600	2.5000	1.9000	-6.5863
0	4.00000	9.50000	1.00000	0.00000	0.00000	0.00000	0.8000	2.5000	2.0000	-6.5163
0	3.90000	9.50000	1.00000	0.00000	0.00000	0.00000	0.8400	2.5000	2.1000	-6.4580
0	3.80000	9.50000	1.00000	0.00000	0.00000	0.00000	0.8800	2.5000	2.2000	-6.4122
0	3.70000	9.50000	1.00000	0.00000	0.00000	0.00000	0.9200	2.5000	2.3000	-6.4513
0	3.60000	9.50000	1.00000	0.00000	0.00000	0.00000	0.9600	2.5000	2.4000	-6.4413
0	3.50000	9.50000	1.00000	0.00000	0.00000	0.00000	1.0000	2.5000	2.5000	-6.4321
0	3.40000	9.50000	1.00000	0.00000	0.00000	0.00000	1.0400	2.5000	2.6000	-6.4390
0	3.30000	9.50000	1.00000	0.00000	0.00000	0.00000	1.0800	2.5000	2.7000	-6.4595
0	3.20000	9.50000	1.00000	0.00000	0.00000	0.00000	1.1200	2.5000	2.8000	-6.4933
0	3.10000	9.50000	1.00000	0.00000	0.00000	0.00000	1.1600	2.5000	2.9000	-6.5403
0	3.00000	9.50000	1.00000	0.00000	0.00000	0.00000	1.2000	2.5000	3.0000	-6.5999
0	2.90000	9.50000	1.00000	0.00000	0.00000	0.00000	1.2400	2.5000	3.1000	-6.6717
0	2.80000	9.50000	1.00000	0.00000	0.00000	0.00000	1.2800	2.5000	3.2000	-6.7550
0	2.70000	9.50000	1.00000	0.00000	0.00000	0.00000	1.3200	2.5000	3.3000	-6.8492
0	2.60000	9.50000	1.00000	0.00000	0.00000	0.00000	1.3600	2.5000	3.4000	-6.9534
0	2.50000	9.50000	1.00000	0.00000	0.00000	0.00000	1.4000	2.5000	3.5000	-7.0670
0	2.40000	9.50000	1.00000	0.00000	0.00000	0.00000	1.4400	2.5000	3.6000	-7.1892
0	2.30000	9.50000	1.00000	0.00000	0.00000	0.00000	1.4800	2.5000	3.7000	-7.3191
0	2.20000	9.50000	1.00000	0.00000	0.00000	0.00000	1.5200	2.5000	3.8000	-7.4560
0	2.10000	9.50000	1.00000	0.00000	0.00000	0.00000	1.5600	2.5000	3.9000	-7.5990
0	2.00000	9.50000	1.00000	0.00000	0.00000	0.00000	1.6000	2.5000	4.0000	-7.7476
0	1.90000	9.50000	1.00000	0.00000	0.00000	0.00000	1.6400	2.5000	4.1000	-7.9009
0	1.80000	9.50000	1.00000	0.00000	0.00000	0.00000	1.6800	2.5000	4.2000	-8.0583
0	1.70000	9.50000	1.00000	0.00000	0.00000	0.00000	1.7200	2.5000	4.3000	-8.2191
0	1.60000	9.50000	1.00000	0.00000	0.00000	0.00000	1.7600	2.5000	4.4000	-8.3828
0	1.50000	9.50000	1.00000	0.00000	0.00000	0.00000	1.8000	2.5000	4.5000	-8.5489
0	1.40000	9.50000	1.00000	0.00000	0.00000	0.00000	1.8400	2.5000	4.6000	-8.7168
0	1.30000	9.50000	1.00000	0.00000	0.00000	0.00000	1.8800	2.5000	4.7000	-8.8860
0	1.20000	9.50000	1.00000	0.00000	0.00000	0.00000	1.9200	2.5000	4.8000	-9.0563
0	1.10000	9.50000	1.00000	0.00000	0.00000	0.00000	1.9600	2.5000	4.9000	-9.2272
0	1.00000	9.50000	1.00000	0.00000	0.00000	0.00000	2.0000	2.5000	5.0000	-9.3983
0	1.00000	9.40000	1.00000	0.00000	0.00000	0.00000	2.0400	2.5000	5.1000	-9.2267
0	1.00000	9.30000	1.00000	0.00000	0.00000	0.00000	2.0800	2.5000	5.2000	-9.0553
0	1.00000	9.20000	1.00000	0.00000	0.00000	0.00000	2.1200	2.5000	5.3000	-8.8846
0	1.00000	9.10000	1.00000	0.00000	0.00000	0.00000	2.1600	2.5000	5.4000	-8.7149
0	1.00000	9.00000	1.00000	0.00000	0.00000	0.00000	2.2000	2.5000	5.5000	-8.5465
0	1.00000	8.90000	1.00000	0.00000	0.00000	0.00000	2.2400	2.5000	5.6000	-8.3801
0	1.00000	8.80000	1.00000	0.00000	0.00000	0.00000	2.2800	2.5000	5.7000	-8.2159
0	1.00000	8.70000	1.00000	0.00000	0.00000	0.00000	2.3200	2.5000	5.8000	-8.0546
0	1.00000	8.60000	1.00000	0.00000	0.00000	0.00000	2.3600	2.5000	5.9000	-7.8968
0	1.00000	8.50000	1.00000	0.00000	0.00000	0.00000	2.4000	2.5000	6.0000	-7.7431
0	1.00000	8.40000	1.00000	0.00000	0.00000	0.00000	2.4400	2.5000	6.1000	-7.5941
0	1.00000	8.30000	1.00000	0.00000	0.00000	0.00000	2.4800	2.5000	6.2000	-7.4506
0	1.00000	8.20000	1.00000	0.00000	0.00000	0.00000	2.5200	2.5000	6.3000	-7.3133
0	1.00000	8.10000	1.00000	0.00000	0.00000	0.00000	2.5600	2.5000	6.4000	-7.1830
0	1.00000	8.00000	1.00000	0.00000	0.00000	0.00000	2.6000	2.5000	6.5000	-7.0604
0	1.00000	7.90000	1.00000	0.00000	0.00000	0.00000	2.6400	2.5000	6.6000	-6.9464
0	1.00000	7.80000	1.00000	0.00000	0.00000	0.00000	2.6800	2.5000	6.7000	-6.8416
0	1.00000	7.70000	1.00000	0.00000	0.00000	0.00000	2.7200	2.5000	6.8000	-6.7470
0	1.00000	7.60000	1.00000	0.00000	0.00000	0.00000	2.7600	2.5000	6.9000	-6.6632
0	1.00000	7.50000	1.00000	0.00000	0.00000	0.00000	2.8000	2.5000	7.0000	-6.5909
0	1.00000	7.40000	1.00000	0.00000	0.00000	0.00000	2.8400	2.5000	7.1000	-6.5307
0	1.00000	7.30000	1.00000	0.00000	0.00000	0.00000	2.8800	2.5000	7.2000	-6.4831
0	1.00000	7.20000	1.00000	0.00000	0.00000	0.00000	2.9200	2.5000	7.3000	-6.4486
0	1.00000	7.10000	1.00000	0.00000	0.00000	0.00000	2.9600	2.5000	7.4000	-6.4274
0	1.00000	7.00000	1.00000	0.00000	0.00000	0.00000	3.0000	2.5000	7.5000	-6.4198
0	1.00000	6.90000	1.00000	0.00000	0.00000	0.00000	3.0400	2.5000	7.6000	-6.4258
0	1.00000	6.80000	1.00000	0.00000	0.00000	0.00000	3.0800	2.5000	7.7000	-6.4453
0	1.00000	6.70000	1.00000	0.00000	0.00000	0.00000	3.1200	2.5000	7.8000	-6.4781
0	1.00000	6.60000	1.00000	0.00000	0.00000	0.00000	3.1600	2.5000	7.9000	-6.5239
0	1.00000	6.50000	1.00000	0.00000	0.00000	0.00000	3.2000	2.5000	8.0000	-6.5824
0	1.00000	6.40000	1.00000	0.00000	0.00000	0.00000	3.2400	2.5000	8.1000	-6.6528
0	1.00000	6.30000	1.00000	0.00000	0.00000	0.00000	3.2800	2.5000	8.2000	-6.7346
0	1.00000	6.20000	1.00000	0.00000	0.00000	0.00000	3.3200	2.5000	8.3000	-6.8272
0	1.00000	6.10000	1.00000	0.00000	0.00000	0.00000	3.3600	2.5000	8.4000	-6.9297
0	1.00000	6.00000	1.00000	0.00000	0.00000	0.00000	3.4000	2.5000	8.5000	-7.0415
0	1.00000	5.90000	1.00000	0.00000	0.00000	0.00000	3.4400	2.5000	8.6000	-7.1616
0	1.00000	5.80000	1.00000	0.00000	0.00000	0.00000	3.4800	2.5000	8.7000	-7.2894
0	1.00000	5.70000	1.00000	0.00000	0.00000	0.00000	3.5200	2.5000	8.8000	-7.4240
0	1.00000	5.60000	1.00000	0.00000	0.00000	0.00000	3.5600	2.5000	8.9000	-7.5645
0	1.00000	5.50000	1.00000	0.00000	0.00000	0.00000	3.6000	2.5000	9.0000	-7.7104
0	1.00000	5.40000	1.00000	0.00000	0.00000	0.00000	3.6400	2.5000	9.1000	-7.8609
0	1.00000	5.30000	1.00000	0.00000	0.00000	0.00000	3.6800	2.5000	9.2000	-8.0152
0	1.00000	5.20000	1.00000	0.00000	0.00000	0.00000	3.7200	2.5000	9.3000	-8.1729
0	1.00000	5.10000	1.00000	0.00000	0.00000	0.00000	3.7600	2.5000	9.4000	-8.3331
0	1.00000	5.00000	1.00000	0.00000	0.00000	0.00000	3.8000	2.5000	9.5000	-8.4956
0	1.00000	4.90000	1.00000	0.00000	0.00000	0.00000	3.8400	2.5000	9.6000	-8.6597
0	1.00000	4.80000	1.00000	0.00000	0.00000	0.00000	3.8800	2.5000	9.7000	-8.8250
0	1.00000	4.70000	1.00000	0.00000	0.00000	0.00000	3.9200	2.5000	9.8000	-8.9911
0	1.00000	4.60000	1.00000	0.00000	0.00000	0.00000	3.9600	2.5000	9.9000	-9.1576
0	1.00000	4.50000	1.00000	0.00000	0.00000	0.00000	4.0000	2.5000	10.0000	-9.3243
0	1.10000	4.50000	1.00000	0.00000	0.00000	0.00000	4.0400	2.5000	10.1000	-9.1528
0	1.20000	4.50000	1.00000	0.00000	0.00000	0.00000	4.0800	2.5000	10.2000	-8.9815
0	1.30000	4.50000	1.00000	0.00000	0.00000	0.00000	4.1200	2.5000	10.3000	-8.8109
0	1.40000	4.50000	1.00000	0.00000	0.00000	0.00000	4.1600	2.5000	10.4000	-8.6412
0	1.50000	4.50000	1.00000	0.00000	0.00000	0.00000	4.2000	2.5000	10.5000	-8.4729
0	1.60000	4.50000	1.00000	0.00000	0.00000	0.00000	4.2400	2.5000	10.6000	-8.3064
0	1.70000	4.50000	1.00000	0.00000	0.00000	0.00000	4.2800	2.5000	10.7000	-8.1421
0	1.80000	4.50000	1.00000	0.00000	0.00000	0.00000	4.3200	2.5000	10.8000	-7.9807
0	1.90000	4.50000	1.00000	0.00000	0.00000	0.00000	4.3600	2.5000	10.9000	-7.8226
0	2.00000	4.50000	1.00000	0.00000	0.00000	0.00000	4.4000	2.5000	11.0000	-7.6686
0	2.10000	4.50000	1.00000	0.00000	0.00000	0.00000	4.4400	2.5000	11.1000	-7.5192
0	2.20000	4.50000	1.00000	0.00000	0.00000	0.00000	4.4800	2.5000	11.2000	-7.3753
0	2.30000	4.50000	1.00000	0.00000	0.00000	0.00000	4.5200	2.5000	11.3000	-7.2374
0	2.40000	4.50000	1.00000	0.00000	0.00000	0.00000	4.5600	2.5000	11.4000	-7.1064
0	2.50000	4.50000	1.00000	0.00000	0.00000	0.00000	4.6000	2.5000	11.5000	-6.9830
0	2.60000	4.50000	1.00000	0.00000	0.00000	0.00000	4.6400	2.5000	11.6000	-6.8681
0	2.70000	4.50000	1.00000	0.00000	0.00000	0.00000	4.6800	2.5000	11.7000	-6.7624
0	2.80000	4.50000	1.00000	0.00000	0.00000	0.00000	4.7200	2.5000	11.8000	-6.6667
0	2.90000	4.50000	1.00000	0.00000	0.00000	0.00000	4.7600	2.5000	11.9000	-6.5818
0	3.00000	4.50000	1.00000	0.00000	0.00000	0.00000	4.8000	2.5000	12.0000	-6.5083
0	3.10000	4.50000	1.00000	0.00000	0.00000	0.00000	4.8400	2.5000	12.1000	-6.4469
0	3.20000	4.50000	1.00000	0.00000	0.00000	0.00000	4.8800	2.5000	12.2000	-6.3981
0	3.30000	4.50000	1.00000	0.00000	0.00000	0.00000	4.9200	2.5000	12.3000	-6.3624
0	3.40000	4.50000	1.00000	0.00000	0.00000	0.00000	4.9600	2.5000	12.4000	-6.3401
0	3.50000	4.50000	1.00000	0.00000	0.00000	0.00000	5.0000	2.5000	12.5000	-6.3315
0	3.60000	4.50000	1.00000	0.00000	0.00000	0.00000	5.0400	2.5000	12.6000	-6.0227
0	3.70000	4.50000	1.00000	0.00000	0.00000	0.00000	5.0800	2.5000	12.7000	-6.0032
0	3.80000	4.50000	1.00000	0.00000	0.00000	0.00000	5.1200	2.5000	12.8000	-6.0317
0	3.90000	4.50000	1.00000	0.00000	0.00000	0.00000	5.1600	2.5000	12.9000	-6.0724
0	4.00000	4.50000	1.00000	0.00000	0.00000	0.00000	5.2000	2.5000	13.0000	-6.1249
0	4.10000	4.50000	1.00000	0.00000	0.00000	0.00000	5.2400	2.5000	13.1000	-6.1889
0	4.20000	4.50000	1.00000	0.00000	0.00000	0.00000	5.2800	2.5000	13.2000	-6.2637
0	4.30000	4.50000	1.00000	0.00000	0.00000	0.00000	5.3200	2.5000	13.3000	-6.3488
0	4.40000	4.50000	1.00000	0.00000	0.00000	0.00000	5.3600	2.5000	13.4000	-6.4434
0	4.50000	4.50000	1.00000	0.00000	0.00000	0.00000	5.4000	2.5000	13.5000	-6.5474
0	4.60000	4.50000	1.00000	0.00000	0.00000	0.00000	5.4400	2.5000	13.6000	-7.0440
0	4.70000	4.50000	1.00000	0.00000	0.00000	0.00000	5.4800	2.5000	13.7000	-7.2171
0	4.80000	4.50000	1.00000	0.00000	0.00000	0.00000	5.5200	2.5000	13.8000	-7.3542
0	4.90000	4.50000	1.00000	0.00000	0.00000	0.00000	5.5600	2.5000	13.9000	-7.4977
0	5.00000	4.50000	1.00000	0.00000	0.00000	0.00000	5.6000	2.5000	14.0000	-7.6466
0	5.10000	4.50000	1.00000	0.00000	0.00000	0.00000	5.6400	2.5000	14.1000	-7.8004
0	5.20000	4.50000	1.00000	0.00000	0.00000	0.00000	5.6800	2.5000	14.2000	-7.9583
0	5.30000	4.50000	1.00000	0.00000	0.00000	0.00000	5.7200	2.5000	14.3000	-8.1197
0	5.40000	4.50000	1.00000	0.00000	0.00000	0.00000	5.7600	2.5000	14.4000	-8.2840
0	5.50000	4.50000	1.00000	0.00000	0.00000	0.00000	5.8000	2.5000	14.5000	-8.4506
0	5.60000	4.50000	1.00000	0.00000	0.00000	0.00000	5.8400	2.5000	14.6000	-8.6190
0	5.70000	4.50000	1.00000	0.00000	0.00000	0.00000	5.8800	2.5000	14.7000	-8.7888
0	5.80000	4.50000	1.00000	0.00000	0.00000	0.00000	5.9200	2.5000	14.8000	-8.9597
0	5.90000	4.50000	1.00000	0.00000	0.00000	0.00000	5.9600	2.5000	14.9000	-9.1311
0	6.00000	4.50000	1.00000	0.00000	0.00000	0.00000	6.0000	2.5000	15.0000	-9.3028
0	6.00000	4.60000	1.00000	0.00000	0.00000	0.00000	6.0400	2.5000	15.1000	-9.1378
0	6.00000	4.70000	1.00000	0.00000	0.00000	0.00000	6.0800	2.5000	15.2000	-8.9728
0	6.00000	4.80000	1.00000	0.00000	0.00000	0.00000	6.1200	2.5000	15.3000	-8.8082
0	6.00000	4.90000	1.00000	0.00000	0.00000	0.00000	6.1600	2.5000	15.4000	-8.6444
0	6.00000	5.00000	1.00000	0.00000	0.00000	0.00000	6.2000	2.5000	15.5000	-8.4817
0	6.00000	5.10000	1.00000	0.00000	0.00000	0.00000	6.2400	2.5000	15.6000	-8.3205
0	6.00000	5.20000	1.00000	0.00000	0.00000	0.00000	6.2800	2.5000	15.7000	-8.1614
0	6.00000	5.30000	1.00000	0.00000	0.00000	0.00000	6.3200	2.5000	15.8000	-8.0049
0	6.00000	5.40000	1.00000	0.00000	0.00000	0.00000	6.3600	2.5000	15.9000	-7.8515
0	6.00000	5.50000	1.00000	0.00000	0.00000	0.00000	6.4000	2.5000	16.0000	-7.7020
0	6.00000	5.60000	1.00000	0.00000	0.00000	0.00000	6.4400	2.5000	16.1000	-7.5570
0	6.00000	5.70000	1.00000	0.00000	0.00000	0.00000	6.4800	2.5000	16.2000	-7.4171
0	6.00000	5.80000	1.00000	0.00000	0.00000	0.00000	6.5200	2.5000	16.3000	-7.2833
0	6.00000	5.90000	1.00000	0.00000	0.00000	0.00000	6.5600	2.5000	16.4000	-7.1561
0	6.00000	6.00000	1.00000	0.00000	0.00000	0.00000	6.6000	2.5000	16.5000	-7.0365
0	6.00000	6.10000	1.00000	0.00000	0.00000	0.00000	6.6400	2.5000	16.6000	-6.9253
0	6.00000	6.20000	1.00000	0.00000	0.00000	0.00000	6.6800	2.5000	16.7000	-6.8232
0	6.00000	6.30000	1.00000	0.00000	0.00000	0.00000	6.7200	2.5000	16.8000	-6.7310
0	6.00000	6.40000	1.00000	0.00000	0.00000	0.00000	6.7600	2.5000	16.9000	-6.6496
0	6.00000	6.50000	1.00000	0.00000	0.00000	0.00000	6.8000	2.5000	17.0000	-6.5795
0	6.00000	6.60000	1.00000	0.00000	0.00000	0.00000	6.8400	2.5000	17.1000	-6.5214
0	6.00000	6.70000	1.00000	0.00000	0.00000	0.00000	6.8800	2.5000	17.2000	-6.4758
0	6.00000	6.80000	1.00000	0.00000	0.00000	0.00000	6.9200	2.5000	17.3000	-6.4432
0	6.00000	6.90000	1.00000	0.00000	0.00000	0.00000	6.9600	2.5000	17.4000	-6.4240
0	6.00000	7.00000	1.00000	0.00000	0.00000	0.00000	7.0000	2.5000	17.5000	-6.4182
0	6.00000	7.10000	1.00000	0.00000	0.00000	0.00000	7.0400	2.5000	17.6000	-6.4260
0	6.00000	7.20000	1.00000	0.00000	0.00000	0.00000	7.0800	2.5000	17.7000	-6.4473
0	6.00000	7.30000	1.00000	0.00000	0.00000	0.00000	7.1200	2.5000	17.8000	-6.4820
0	6.00000	7.40000	1.00000	0.00000	0.00000	0.00000	7.1600	2.5000	17.9000	-6.5297
0	6.00000	7.50000	1.00000	0.00000	0.00000	0.00000	7.2000	2.5000	18.0000	-6.5901
0	6.00000	7.60000	1.00000	0.00000	0.00000	0.00000	7.2400	2.5000	18.1000	-6.6625
0	6.00000	7.70000	1.00000	0.00000	0.00000	0.00000	7.2800	2.5000	18.2000	-6.7464
0	6.00000	7.80000	1.00000	0.00000	0.00000	0.00000	7.3200	2.5000	18.3000	-6.8411
0	6.00000	7.90000	1.00000	0.00000	0.00000	0.00000	7.3600	2.5000	18.4000	-6.9460
0	6.00000	8.00000	1.00000	0.00000	0.00000	0.00000	7.4000	2.5000	18.5000	-7.0601
0	6.00000	8.10000	1.00000	0.00000	0.00000	0.00000	7.4400	2.5000	18.6000	-7.1828
0	6.00000	8.20000	1.00000	0.00000	0.00000	0.00000	7.4800	2.5000	18.7000	-7.3132
0	6.00000	8.30000	1.00000	0.00000	0.00000	0.00000	7.5200	2.5000	18.8000	-7.4507
0	6.00000	8.40000	1.00000	0.00000	0.00000	0.00000	7.5600	2.5000	18.9000	-7.5943
0	6.00000	8.50000	1.00000	0.00000	0.00000	0.00000	7.6000	2.5000	19.0000	-7.7433
0	6.00000	8.60000	1.00000	0.00000	0.00000	0.00000	7.6400	2.5000	19.1000	-7.8971
0	6.00000	8.70000	1.00000	0.00000	0.00000	0.00000	7.6800	2.5000	19.2000	-8.0550
0	6.00000	8.80000	1.00000	0.00000	0.00000	0.00000	7.7200	2.5000	19.3000	-8.2164
0	6.00000	8.90000	1.00000	0.00000	0.00000	0.00000	7.7600	2.5000	19.4000	-8.3807
0	6.00000	9.00000	1.00000	0.00000	0.00000	0.00000	7.8000	2.5000	19.5000	-8.5472
0	6.00000	9.10000	1.00000	0.00000	0.00000	0.00000	7.8400	2.5000	19.6000	-8.7157
0	6.00000	9.20000	1.00000	0.00000	0.00000	0.00000	7.8800	2.5000	19.7000	-8.8855
0	6.00000	9.30000	1.00000	0.00000	0.00000	0.00000	7.9200	2.5000	19.8000	-9.0563
0	6.00000	9.40000	1.00000	0.00000	0.00000	0.00000	7.9600	2.5000	19.9000	-9.2278
0	6.00000	9.50000	1.00000	0.00000	0.00000	0.00000	8.0000	2.5000	20.0000	-9.3995
